,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Jsrp1,1.12609282862983,-0.777054594104662,1.84324888751482,-0.421567917044742,0.673340428080767,NA
Kazald1,9.21437229973389,0.952224751318696,0.611320544938318,1.55765213389773,0.119315733024808,NA
Kcna3,8.92204376954233,0.452932379255494,0.617812708419146,0.733122470747572,0.463483736014903,NA
Kcna5,1.82042420721852,1.07940420290741,1.37154442358922,0.786999082452391,0.431282403283741,NA
Kcna6,1.11668600943809,-0.851743395337409,1.35187504796323,-0.630045947382982,0.528664522858097,NA
Kcna7,8.09395411998324,0.432971165944977,0.779741384324147,0.555275344684008,0.578706340295404,NA
Kcnab3,3.72298420119252,0.896148817190519,0.851749943911153,1.05212665242511,0.292741445511932,NA
Kcnb1,4.00898730227139,0.522896009524693,0.905459373563264,0.577492513514918,0.563606794532591,NA
Kcnb2,4.64655089498182,-0.623406976576086,1.219375033573,-0.511251222480246,0.609175155502989,NA
Kcnc1,0.484396627918879,0.124065217405993,3.7477207240461,0.0331041789239968,0.973591510278504,NA
Kcnc2,1.57584057769615,-0.399656838567432,1.31546930597454,-0.303813123386678,0.761270268036521,NA
Kcnc3,1.70407166773892,-1.20425841636199,1.3999086185935,-0.860240733121507,0.389656355358551,NA
Kcnd1,5.88490373458271,0.891488010192013,0.800817143850851,1.11322293364645,0.265612695417722,NA
Kcnd2,2.65498570703866,-4.21423871454236,1.44679509575225,-2.91280964866085,0.00358192873588765,NA
Kcne1,0.59227423531959,1.08583942894844,6.5584379781912,0.165563726082215,0.868500295636401,NA
Kcne2,3.69477937177189,-1.97697297971012,1.09712754521761,-1.80195364552442,0.0715526989362077,NA
Kcne3,8.444872705647,0.773690774533193,0.773300675736925,1.00050445940177,0.317066440625577,NA
Kcne4,10.7293252822145,0.265706570774669,0.599001349989568,0.443582590889481,0.657344394643822,NA
Kcne5,4.13600243520792,1.40201019520274,1.00807515441638,1.39077943649393,0.164292320613684,NA
Kcng1,0.845533883864605,-0.820682667687746,1.95004408611646,-0.420853391741593,0.673862141187428,NA
Kcng2,3.75497572575477,-0.877058152936839,1.53034773662376,-0.573110366975677,0.566569968322584,NA
Kcng3,2.22496399861423,0.16797592019174,1.40283663482099,0.119740186435304,0.90468896518841,NA
Kcng4,8.98778427403417,0.615912174100493,0.675363042337553,0.91197198468058,0.361783465462818,NA
Kcnh2,3.88632880529856,0.159481424036038,1.37404996220715,0.11606668492597,0.90759969190203,NA
Kcnh3,0.565788172521971,1.08585547794492,3.66797565924033,0.296036718566941,0.76720204011505,NA
Kcnh4,1.71753481386703,-1.39895665841536,1.77447359519537,-0.788378402588367,0.430475399916028,NA
Kcnh5,0.784312920175734,0.503338100434623,2.1818123613849,0.230697244796583,0.817550014131846,NA
Kcnip2,9.53776390402854,-0.631158463363588,0.927613030010788,-0.680411381625641,0.496244016334423,NA
Kcnip3,1.42220131587713,0.764628825462515,1.70228780059729,0.449177175090033,0.653303851494452,NA
Kcnip4,1.88878354826718,-0.620701903060854,1.70837283352262,-0.363329298430123,0.716358909604206,NA
Kcnj1,1.10666419894254,-1.45491115852992,1.87874100857455,-0.774407516464337,0.438689840098617,NA
Kcnj11,6.55404084637678,1.7602732892266,1.04581987065423,1.68315150497708,0.0923457659914283,NA
Kcnj12,0.500980043922563,1.8771227212196,4.17364430922405,0.449756275845315,0.65288618846991,NA
Kcnj16,6.91637105913556,-1.38641556291077,0.759497648109184,-1.82543759860526,0.0679350198247215,NA
Kcnj3,2.80502019166478,-1.7406738919042,1.14736573556399,-1.51710464932838,0.129240264599953,NA
Kcnj6,0.378717317378423,0.124063420400224,6.5584379781912,0.0189166110608612,0.984907628201655,NA
Kcnj9,5.19906052325799,0.0877059979216909,0.792268546649713,0.110702360067903,0.911852374422184,NA
Kcnk1,9.35000823730589,-0.162551589957631,0.609930304329808,-0.266508466301314,0.789847639953548,NA
Kcnk10,0.843544079728057,0.124065469549683,3.15923916176657,0.0392706798051683,0.968674582702951,NA
Kcnk12,5.77105848489405,-0.0416709121354875,0.803363504681096,-0.0518705565944636,0.958631835115634,NA
Kcnk18,0.350893793208501,-1.26761154586141,5.12269723464537,-0.247450022478084,0.80455996520847,NA
Kcnk2,5.74114387837378,-2.59360028651617,0.770860495962073,-3.36455208186434,0.0007666801281689,NA
Kcnk4,1.02085207835668,-0.283456331367429,1.68704408597436,-0.168019516338672,0.866567925524445,NA
Kcnmb1,1.43798886332743,-1.16639506725412,1.79783028760827,-0.648779295406032,0.516481042008742,NA
Kcnmb2,1.18034500048658,1.9631488267695,1.84817425946535,1.06220980879661,0.288140447875991,NA
Kcnmb3,2.20266429373983,1.14677829587954,1.49963396745831,0.764705468643914,0.444446949041805,NA
Kcnmb4,1.59239204631596,2.30497171477831,1.78421695713937,1.29186739625761,0.196403070416798,NA
Kcnn3,2.63445958530544,0.831046206727922,1.45177700650862,0.572433784942295,0.567028132877945,NA
