,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Camsap1,513.09370421153,0.126518414516009,0.143176218472055,0.88365523175696,0.37688235402219,0.575299085858309
Pald1,3813.58318718293,-0.177010948908902,0.200340786870352,-0.883549234652117,0.376939593508191,0.575322207042987
Gng2,95.6965477640202,-0.258326147399491,0.292507052558063,-0.883145022112632,0.377157921481887,0.575552432562248
T,1.0950085849614,1.94029024514134,2.19710040470727,0.883114053861302,0.377174651628626,0.575552432562248
Rgs1,66.9197299120574,-0.688377458861679,0.779815343103187,-0.882744184183858,0.377374503700441,0.575793114152448
Rpl23,2998.44347626861,-0.155429483495143,0.176155957634471,-0.882340203433051,0.377592861612345,0.576061974831736
Ccdc69,10.9963740257584,0.519948128767087,0.589719121781548,0.881687755344133,0.377945684392736,0.576296029758605
Emilin3,3.37156807322642,0.785500948085794,0.891048398679895,0.881546893804566,0.378021884396546,0.576296029758605
Paqr9,2954.39442952886,0.353974035165405,0.401415876598918,0.881813739318251,0.377877540525402,0.576296029758605
Pax5,5.21297669101616,0.85388319908939,0.968206198849525,0.881922879758485,0.377818513329513,0.576296029758605
Sult1c2,235.520903039887,-0.543680362774184,0.616759748269936,-0.881510773521219,0.37804142543281,0.576296029758605
Ufd1l,784.776429983536,0.0890240069337629,0.100973075837616,0.881660840726797,0.377960243305946,0.576296029758605
Wdr45b,589.209243422741,0.0969266141667388,0.109911516657343,0.881860401116238,0.377852303400072,0.576296029758605
Adam4l1,31.2230034815642,-0.317512062019343,0.360314346902585,-0.881208491276607,0.37820498420872,0.576481066595828
Ppie,186.311104332342,-0.17075057395602,0.193794127313811,-0.881092612675119,0.378267695317396,0.576512361685791
Adam17,870.956526314322,0.124938930060271,0.141847002305319,0.880800637516087,0.378425734642523,0.576645324101609
Grm3,1.2747202060045,-2.31770811382625,2.63190582895411,-0.880619697076047,0.378523693871791,0.576645324101609
Pla2g4c,3.32265074011221,1.31136745511728,1.48907864318573,0.88065694926075,0.37850352465921,0.576645324101609
Rpl22,2002.30387739449,-0.125900490560048,0.142958074395974,-0.880681214349049,0.378490387323203,0.576645324101609
Rad23b,5734.92537817773,-0.0868341445629764,0.0986425824434317,-0.880290665674461,0.378701867974059,0.576852460879243
Fam204a,185.163766887952,0.147329275682603,0.167504561750314,0.879553811210318,0.379101069940929,0.577396191659529
Apool,682.74357292995,0.161181343289466,0.183296830127421,0.879346048578246,0.379213675242005,0.577460883967988
Bfar,952.302938617161,0.111487357896773,0.126788218176614,0.879319541674393,0.379228043202858,0.577460883967988
Lats1,1599.45689627538,-0.0756063955985151,0.0860041586107863,-0.879101625081568,0.379346176710998,0.577512089918235
Rps7,5067.84487274848,-0.139943340055713,0.159180460556403,-0.879148983276918,0.379320501707757,0.577512089918235
Hnrnpf,4677.31110551085,0.109067122100984,0.124113543325156,0.878768901273304,0.379526591356729,0.577593747986168
Rnf114,1121.82718161826,-0.181138530738585,0.206100871272898,-0.878882896612013,0.379464773100694,0.577593747986168
Sf3b1,4609.40215360641,-0.0793166071758771,0.0902532361940765,-0.878822860216538,0.379497329320203,0.577593747986168
Ephx3,1.82049224749129,1.19293767929975,1.35866224231894,0.878023722263497,0.379930845227233,0.57814459948406
Armcx1,337.255455848448,0.185497443792886,0.211305362577905,0.877864345371241,0.380017340310604,0.578211845415267
Actr2,1965.01334290035,0.071608433447566,0.0815898055262254,0.877663980024427,0.380126097319606,0.578312945031653
Hsf2bp,5.58064583960514,0.822874172353244,0.937731762517567,0.877515516957685,0.380206694444881,0.578371185272414
Myg1,284.462164432342,-0.138838077632504,0.158250481403147,-0.877331155023855,0.380306794841544,0.578412822994104
Stat4,32.3615512054579,-0.320895361638641,0.365837233954523,-0.87715336727735,0.380403341080919,0.578412822994104
Tango2,209.967101080538,0.153997670560629,0.175555802271461,0.87720068814646,0.38037764238408,0.578412822994104
Tnni3k,1.32478761831949,-1.67943951935958,1.91461339642707,-0.877169000537468,0.380394850957989,0.578412822994104
Gdf15,118.346989732062,0.524656554899601,0.598395439085593,0.876772315813984,0.380610318804865,0.578663163228576
Ccdc175,86.3143573899573,0.210800169701031,0.240495629646543,0.876523910271654,0.38074528378679,0.578801893895963
Mef2d,782.993739749383,-0.133012600832831,0.151763167920289,-0.876448499695878,0.380786262065591,0.578801893895963
Nlk,786.309527895785,0.0930198543974221,0.106161400863839,0.876211632858232,0.380914993659712,0.578933185070715
Ppp2r3b,72.0770115940702,0.196995048763154,0.224851517575699,0.876111715353818,0.380969304502897,0.578951351339292
Atm,1457.64897044916,-0.13794117327352,0.157482553067555,-0.875914001815473,0.381076787061607,0.579050308566764
Ficd,171.654562610367,-0.262858334573283,0.300173325790606,-0.875688517229035,0.381199389452827,0.579152640158251
RGD1309779,164.182850251327,0.149398046807013,0.170616944202576,0.875634290048181,0.38122887792682,0.579152640158251
Aimp2,238.621032324169,0.137003616777163,0.156522319362671,0.875297640202467,0.381411977784592,0.579366405018871
Clic4,919.714142219597,0.220362235619991,0.251789428285091,0.875184622010753,0.381473459137421,0.579395403877128
Lrrc4c,41.3625960517625,0.337693312337491,0.385955329934235,0.874954395357184,0.381598720142162,0.57945687222565
Thumpd3,473.134399964446,0.130262488652346,0.148876480557308,0.874970231461129,0.381590103275559,0.57945687222565
Rnmtl1,109.439348179133,0.169445135876341,0.193765357123777,0.874486225977434,0.381853518119963,0.579779369658259
Chmp3,1174.82762037855,-0.074134687087827,0.0848966591518569,-0.873234445600743,0.382535303425476,0.58065524755085
Dnajb6,1127.46899875372,-0.0774944948057549,0.0887484050982756,-0.873193098173892,0.382557836127846,0.58065524755085
Lig1,253.746178292265,0.194784044798596,0.223069486722975,0.8731989644128,0.382554639211543,0.58065524755085
Vdac3,2777.4217070199,0.145157379250911,0.166263535959632,0.873056009624109,0.382632549752691,0.580704162782565
Ccdc81,2.96147039075459,0.832083438892015,0.953170837296593,0.872963593023881,0.38268292209241,0.580716129583553
Slco4c1,0.850254890661403,1.87966528903115,2.15359898655713,0.872801900801453,0.382771063388906,0.580785401243291
Syne4,291.920038877868,-0.730782837045327,0.837469224495114,-0.872608587480805,0.382876458233383,0.580880833736695
Odf3b,39.5479898514624,-0.642417788512526,0.736279107575015,-0.872519377370862,0.382925101776024,0.580890154392308
Baz1a,762.436857855433,-0.143574641457228,0.164568592157809,-0.872430392547504,0.382973626248895,0.580899292372644
Tmem163,82.2449593625931,-0.364885556578335,0.418539938369212,-0.871805825747636,0.383314315895129,0.581351539020708
Car8,1268.48584218999,-0.285022804975473,0.327006178584015,-0.871612904103719,0.383419588598147,0.581363599383134
Cenpl,111.239851219843,0.182045301192553,0.208921793035654,0.871356207255436,0.383559689345994,0.581363599383134
Lppr3,3.41143404817305,0.84975739699268,0.975164893249215,0.871398676137037,0.383536508393355,0.581363599383134
Lsm11,43.041642452313,0.372489183693456,0.427480751607301,0.871358961293391,0.383558186072875,0.581363599383134
Pdcd2l,114.210932375111,-0.158850695500344,0.182294853369459,-0.871394296461016,0.383538898929055,0.581363599383134
RGD1564379,508.900675085672,0.119362115272417,0.137001668865828,0.871245702775446,0.38362001045043,0.581363599383134
Trim34,438.63866856024,-0.238438354351005,0.273657097165841,-0.87130338230003,0.383588524191264,0.581363599383134
Stx17,436.197593797108,-0.13588389215208,0.156032872557129,-0.870867080283533,0.383826733231212,0.581612393548139
Ube3b,784.315285571377,-0.0836147401305494,0.0960498791872307,-0.870534568477265,0.384008336424554,0.58182307307957
Psmb3,1434.53940983258,-0.125716185611565,0.144470338414692,-0.870186828598029,0.38419831275735,0.582046390907499
Lmo2,187.416182367683,0.194508017345897,0.223616821796206,0.869827304509152,0.384394787459277,0.582279502936208
Sall1,3074.80979143638,-0.297783744263524,0.342385704990006,-0.869731825609413,0.384446975620846,0.582294022915085
Acad11,9913.46630028056,0.23792305560733,0.273639332058493,0.869476817596059,0.384586382630037,0.582376099909965
Gata4,681.263275947064,-0.158353452861484,0.182116075867725,-0.86951935520783,0.384563126148857,0.582376099909965
Abca7,99.1467289220232,0.217477176771214,0.250221318103613,0.869139282054137,0.384770953077121,0.582591047596996
Cckar,1.0838422878295,6.25058527762175,7.1929530943726,0.868987354096871,0.384854047664411,0.582652317620421
Pde6h,1.67093644745463,1.4350759154452,1.65163474107115,0.868882132204668,0.384911603540427,0.582674913854309
Svil,1607.21231802834,0.238777164860865,0.274840208664899,0.868785415426588,0.384964511800828,0.582690470353679
Dcdc2c,8.06272818093021,-0.594573530888307,0.68462872724589,-0.86846126553898,0.385141868227424,0.582845861750138
Zbp1,43.5204264503841,-0.571709103459961,0.658315883663273,-0.868441910103432,0.385152460003457,0.582845861750138
Dennd5a,1538.36232176386,-0.0944769508039944,0.108828959428847,-0.868123257815069,0.385326860058427,0.583045225648022
Dtx3l,2768.95633502843,-0.300300501874888,0.345982614640872,-0.867964137985947,0.385413965231725,0.583112472524598
Tmem115,548.846413101203,-0.104291166122483,0.120176780911588,-0.867814608873635,0.38549583123219,0.583171778780473
Iscu,2242.88306128209,-0.109512069608838,0.126225883114207,-0.867588064404774,0.385619882768937,0.583230900441492
Moap1,24.2540038598796,-0.329533781159902,0.379827769594948,-0.867587384438268,0.385620255142652,0.583230900441492
Pdcd6,820.463119820447,-0.125961173562841,0.145270456134628,-0.867080457475178,0.385897927407739,0.583521724948443
Tnfrsf1b,1018.95946939561,0.215385985765982,0.24839695283639,0.867103977349712,0.38588504155556,0.583521724948443
Mrps28,387.620931169827,-0.150291301046677,0.173382724168924,-0.866818200988989,0.386041627876725,0.583674443564058
LOC498368,818.114863701966,-0.110631536079574,0.127648735754787,-0.866687283860741,0.386113374658704,0.583718350274877
Nell1,0.975923266650106,-2.69621675765747,3.11203505469437,-0.86638380039786,0.386279724632425,0.583905250638795
Slc35g1,165.123756192499,0.313476666310545,0.362072254539223,0.865784832669597,0.386608168301038,0.584337105422822
Tspan6,329.199769760386,0.165350580510155,0.19113350111117,0.865105172818353,0.386981065796356,0.584836046805019
Csf2rb,355.409479526826,0.332304558510358,0.384161385433556,0.865012911527602,0.387031702148614,0.584847905469017
Mms19,442.245286265715,-0.103837353689309,0.12006988120637,-0.864807665719589,0.387144363008673,0.584953477073021
Nnt,5529.0582994641,-0.127813604091623,0.147952749214958,-0.863881237555947,0.387653134754914,0.585657460575899
Mir511,4.06745995513544,0.950585428151388,1.10061420565117,0.863686315577747,0.387760233023107,0.585754516463288
Sdf2l1,499.99914787306,-0.374085071749916,0.433280702403411,-0.863378104944125,0.387929613602457,0.585945624789301
Fam53a,246.98017679456,-0.171778643905648,0.199006946947484,-0.863179132892172,0.388038984849617,0.585981310896538
Vav2,1233.52489397445,-0.103240051279583,0.119595686613528,-0.86324226402246,0.388004280803301,0.585981310896538
Btbd1,1260.38933254271,0.105913033406847,0.122739500524364,0.862909112016663,0.388187440363068,0.586075989714173
Cpne1,632.674833071601,0.0898747404561107,0.104148643740892,0.862946815512139,0.388166709177404,0.586075989714173
Flrt3,83.1448525731165,0.27715258288684,0.321470761682114,0.862139316921462,0.388610857994389,0.586650453619097
Cpne9,2.85130442411773,0.968257421114475,1.12369160760993,0.861675405028557,0.388866163564985,0.586971035185667
Adam2,2.01404364118902,1.41541010307769,1.6436229748707,0.861152542108406,0.38915403413062,0.587241798701465
Apip,131.929277295146,0.179641759116504,0.208615175059925,0.861115492029293,0.38917443756496,0.587241798701465
Hyou1,4702.27741169333,0.293135599085399,0.34040170580909,0.861146093227278,0.389157585474966,0.587241798701465
Cenpi,9.04463724842012,0.667285026724265,0.775158184553762,0.860837232994454,0.389327695286372,0.58740820611261
Pbsn,15.2287248217319,-1.99718627696829,2.32042329369427,-0.860699115715494,0.389403780267927,0.587458153278369
Enam,9.13061539798089,-0.584689884392242,0.679845843785782,-0.860033035042687,0.389770832641174,0.587891320878172
Erlin2,1116.89290794898,-0.177477871610379,0.20638445168726,-0.859938188945146,0.389823115918403,0.587891320878172
Il12b,6.74900557562228,0.64813312436629,0.753696018785356,0.859939694800048,0.389822285792639,0.587891320878172
Ropn1,12.3407505267522,-0.624942051468876,0.726790120423694,-0.859865914391567,0.38986295964587,0.587891320878172
Itpa,692.680362137912,-0.0973603496815334,0.113258804440858,-0.859627206575126,0.389994572784469,0.588024911287162
Atp13a3,420.467762880947,0.161394029693061,0.187776409194547,0.859501096998011,0.390064115040644,0.5880518316461
Calr3,59.4949557667185,0.248628112085107,0.289291237715736,0.859438792713848,0.390098475090371,0.5880518316461
Spock2,26.9170925468355,0.407830785390141,0.474588669566591,0.859335276087784,0.390155567309954,0.588073036390875
Abhd12,580.260413798322,-0.125965830728676,0.146649684597544,-0.85895739274427,0.390364023305572,0.588322358643793
Anapc7,345.368254069388,0.0915692514960968,0.106673553010391,0.858406314517125,0.390668142026114,0.588715784477721
Tmem214,1136.20823428855,0.127576822300118,0.14865890115957,0.858184887046736,0.390790379794112,0.588835069013992
Brpf1,518.090391210604,0.120684001675221,0.140684243335508,0.857835951019832,0.390983055078533,0.588927733850099
Ctla4,1.53181865854788,1.48529952543608,1.73159987554449,0.857761395350664,0.391024230662105,0.588927733850099
Mir30a,6.15089827698853,-0.712347308791642,0.830448181127021,-0.857786584377726,0.391010318978918,0.588927733850099
RGD1565819,1.31981033124364,1.61921790873875,1.88734620088525,0.857933699699219,0.390929074455517,0.588927733850099
Ubtd1,131.875274549926,0.164945996569424,0.192386901424319,0.857366043884802,0.39124261926005,0.589191727638427
Grtp1,107.216056896814,0.337984246558857,0.394360135828102,0.857044655005853,0.39142020614671,0.589394224701249
Klhdc1,34.2592266763132,-0.325617372313516,0.38016312979468,-0.856520127265829,0.391710144674211,0.58976583580162
Morf4l2,3273.44263429734,0.189372438826754,0.221168271580697,0.856236916232617,0.391866746881784,0.58993663359183
Smad2,476.197532591435,-0.0814924268489217,0.0951979673495272,-0.856031164507069,0.391980541602019,0.589977980686752
Zfp191,321.642012760491,-0.114212872829427,0.133421108443736,-0.856033008282125,0.391979521779806,0.589977980686752
Srpr,3794.6078172475,-0.11268597723386,0.131653568047309,-0.855928015512398,0.392037597566045,0.589998886096972
Ggt6,0.846297593262616,3.21773379729825,3.76207309167267,0.85530868722904,0.392380279509443,0.590295777328176
Net1,2999.63499349709,-0.310787929603284,0.363335690300753,-0.855374073893009,0.392344091691855,0.590295777328176
Oprk1,0.968781174940081,-2.30802067977495,2.69862103698983,-0.855259278030911,0.392407626046518,0.590295777328176
RGD1307947,135.908011271637,-0.158961559919058,0.185817125137729,-0.855473142215683,0.39228926683887,0.590295777328176
Thoc2,1929.59270344147,-0.11728864870562,0.137151931371946,-0.85517314654171,0.392455300054111,0.590302524610938
Pgap3,176.478567888098,-0.169537695110216,0.198282360832688,-0.855031654849385,0.392533623703512,0.590355366282967
Meox2,111.499033286699,0.449458663771629,0.525775179643749,0.85484952727546,0.392634455559468,0.590432322371306
Zfr,2173.22738632343,-0.0790150048309058,0.0924386514027765,-0.854783184650966,0.392671188934385,0.590432322371306
Hdac1,690.108521871149,-0.102625733309407,0.120085835377069,-0.854603151047433,0.392770882582122,0.590452312267097
Robo1,230.458144184061,0.179483468005847,0.210003195387164,0.854670176208269,0.39273376559207,0.590452312267097
LOC361635,1236.18763481042,0.101485610543366,0.118763550698873,0.854518157685304,0.392817953005599,0.590458130614817
Ppbp,1.6605557723753,-1.53704527681908,1.79915586126634,-0.854314687187372,0.392930651488154,0.590562584620639
Pank3,3941.20001776255,-0.203020212807146,0.237683120629158,-0.854163359475183,0.393014481766346,0.59062363241148
Evl,130.212295329584,0.245530396133269,0.287534973098811,0.853914894202776,0.393152146369981,0.590765560310565
Ago1,1004.97574868651,-0.0996737990772134,0.116796792653911,-0.853395001800809,0.393440292322125,0.590804992920505
Cltb,740.029472562452,0.188053005626108,0.220358097083095,0.853397302460798,0.393439016919154,0.590804992920505
Crip3,9.74811867910271,0.565649647941416,0.662725121778529,0.853520757479971,0.393370581578887,0.590804992920505
Cutc,327.219735779981,0.115461166335036,0.135242851163805,0.853732122189516,0.393253431631003,0.590804992920505
Fgb,123429.074433443,-0.267503508472857,0.313484972205923,-0.85332163322055,0.393480966531706,0.590804992920505
Gyltl1b,116.821768610066,0.169716138225088,0.198828726582497,0.853579566404709,0.393337984315734,0.590804992920505
Pam,1390.85357005903,0.114289849084424,0.133915630102856,0.85344667382472,0.393411647818031,0.590804992920505
Upp1,97.9483704175119,0.335949295213535,0.393880933057865,0.852920938836562,0.393703149157686,0.591073664618547
Inpp5a,493.334498802205,0.107339836116608,0.125953893923061,0.852215304928772,0.394094603544262,0.591596380147499
Brcc3,1221.55248672247,-0.127324443931317,0.149458906128788,-0.851902688365735,0.394268104616724,0.591661885584254
Kif15,48.71473976421,0.573782271127976,0.673424584728522,0.852036418241673,0.394193879358361,0.591661885584254
Nup210l,33.0200533421417,0.3345260697174,0.392648221779203,0.851973983739353,0.394228531871783,0.591661885584254
Mettl15,82.5382942068049,-0.256786343159193,0.301716719165378,-0.851084235137935,0.394722562086486,0.592161785454009
Tal1,85.745370436626,-0.191497872532902,0.225008716279888,-0.851068686133468,0.394731198951674,0.592161785454009
Ttc4,234.190621244636,-0.135713222192741,0.159459000180208,-0.851085370153885,0.394721931633895,0.592161785454009
LOC100363521,436.615742113412,-0.141283885517076,0.166025507689569,-0.850976982291455,0.394782139182002,0.592173208773004
Mif4gd,518.960223316259,-0.147563396559685,0.173441966109861,-0.850794071754326,0.394883755356682,0.592260635160225
Iqsec3,7.77353956746077,-0.722913541476963,0.850049304609147,-0.850437189416158,0.395082067310042,0.59249305420163
Ankrd13a,1781.18558704277,0.107601601183624,0.126556355551629,0.850226768261571,0.395199022097736,0.592559092340014
Polm,131.898840303512,-0.191890101973904,0.225699433850277,-0.850201964180375,0.39521280990427,0.592559092340014
Calhm2,72.6021651634954,0.186036469682694,0.218932197400637,0.849744678450629,0.39546705271196,0.592875252436883
Enho,2.27546830758964,0.960485916955301,1.13095185761958,0.849272151139065,0.395729873377331,0.593132027885126
Ppp3ca,1145.54174457287,-0.120275391700149,0.141633314715738,-0.849202688940414,0.395768517289461,0.593132027885126
Tapbpl,691.943206702256,0.207779222795132,0.244664747371482,0.849240542527583,0.395747457916766,0.593132027885126
LOC498265,99.2078884409631,0.222040396560117,0.261547984594466,0.848947075254253,0.395910742506291,0.593280125926541
Pole3,607.729530486301,-0.110047730417991,0.129650417690122,-0.848803516244863,0.395990633264506,0.593334792310816
Dnajc15,354.244345692853,-0.14076901037056,0.16587273061834,-0.848656737281658,0.396072325996363,0.593391229400886
Ryk,814.560159883441,-0.0745907042252588,0.0879006319457831,-0.848579840373232,0.396115128552362,0.593391229400886
Lipt2,32.3718890210983,0.286158822986785,0.337383377358122,0.848171078336904,0.396342701617857,0.593602021226481
Mir484,2.77939883638428,-2.3175388621373,2.73219218176918,-0.848234204607315,0.396307551716935,0.593602021226481
Nxnl2,2.35496251971547,1.43491380417657,1.69226722778102,0.847923886145389,0.396480361017793,0.593678086589746
Wbscr22,289.509563828425,0.117763943858905,0.138881255985679,0.847946996325033,0.396467489916497,0.593678086589746
Fbxl3-ps1,50.4990098543518,-0.269788897777922,0.318208277870779,-0.847837459110603,0.396528498366647,0.593685126046153
Lrrn2,0.954200011608432,1.66000215450484,1.95813978775299,0.847744458739449,0.396580300813064,0.593697650768122
Ano4,1.53209131687737,1.73078908876522,2.0442121223739,0.84667783241364,0.397174717906963,0.594522401089954
Tmed1,337.670814429312,-0.100853507884487,0.119156676492463,-0.846394099376096,0.397332929109141,0.594639774171173
Trappc6b,292.745400116504,-0.104821629492394,0.12384683604301,-0.846381165974976,0.397340141754852,0.594639774171173
Trim21,496.981621282258,0.249603410406092,0.294997479008135,0.84612048633544,0.397485533332038,0.594792234462699
Stmn1,178.075012777797,0.324566129149533,0.383641274370281,0.846014625726297,0.397544585231739,0.594815477936224
Myo10,2114.49920000076,-0.180554136502703,0.213471854144032,-0.84579832421787,0.397665260483921,0.594930908526076
Kdm5b,1341.74102203238,-0.0745821879857712,0.0882085312122306,-0.845521254699568,0.397819870643614,0.595097076935199
Wfdc2,822.238409172072,-0.384971532765199,0.455375862026475,-0.845392926739753,0.397891492406178,0.595139080565511
Tle2,334.603602158407,0.194635530450153,0.230276664694466,0.845224724391412,0.397985380431363,0.595214375723369
Spin2a,43.1583188574096,0.386448701058023,0.457277471171942,0.845107676237813,0.398050722829861,0.595218915512429
Ttc23,526.733555897999,-0.133017208698482,0.157405028619492,-0.845063273169216,0.398075512635288,0.595218915512429
Sf3b3,2002.37361317769,0.120791573974221,0.142971165177261,0.844866682204482,0.398185278653068,0.595317916061051
RT1-Db1,183.476322795814,0.368738247152907,0.436833647724509,0.844115944533314,0.39860461869057,0.59587968153371
Nsa2,565.760200637699,0.151906934888718,0.180034455256871,0.843765903987539,0.398800231940828,0.596106908373495
Ctif,937.78162501794,-0.259698125132013,0.308013364939103,-0.843139144898331,0.399150628241372,0.596500195364429
Mir219-1,6.7070688461288,0.743209420716533,0.881437029569121,0.84317925817099,0.399128196943808,0.596500195364429
Itpkb,382.049887528842,-0.163853327277749,0.194384175135087,-0.842935527873498,0.399264502354996,0.596539923282475
Luzp1,875.526705962136,0.10322486774559,0.122456961378832,0.842948139356932,0.39925744873498,0.596539923282475
Mboat7,1712.2788469981,0.15144517118634,0.179685473997311,0.842834803600244,0.399320840270419,0.596558885650464
Mir339,5.94856583961989,-0.860959244111679,1.0224837081945,-0.84202734695104,0.399772646300001,0.597135657115151
Rab13,185.802071767848,0.186418496107951,0.221402617216099,0.841988674081473,0.399794293112434,0.597135657115151
Mir365,19.9236964555032,0.512375583027359,0.608654310285826,0.841817061620323,0.399890360243535,0.597213881535035
Epm2aip1,1596.89757883862,0.137037377298261,0.162847540829927,0.841507195011187,0.400063855973657,0.597407711509663
Tmem175,272.794485282557,-0.108689502760315,0.129252067467239,-0.840911135041329,0.400397719897372,0.597840947734027
Ap5s1,125.332187452589,-0.135321795512866,0.16104317798944,-0.840282694382367,0.400749902099959,0.59823609238775
Zbtb45,276.633427573171,-0.382452308482837,0.455111134318355,-0.840349267779741,0.400712585128122,0.59823609238775
Crtc1,158.359242445563,0.171914557493459,0.204688871671165,0.839882286173534,0.400974390469315,0.598505839132314
Grm1,0.855544611375243,2.64026129144172,3.14445932630731,0.839655094073774,0.401101799017019,0.598630638672703
Fam69a,865.74869167362,-0.142313496204855,0.169636538219113,-0.838931858070777,0.4015075491208,0.599170780803919
Psmb4,2447.8912415295,-0.124327683308912,0.148235731441892,-0.838716024129769,0.401628684064949,0.59928611941045
Ahdc1,811.821855912077,0.124231917316616,0.148168181865549,0.838452060033693,0.4017768614558,0.599384564218169
Lrrc34,17.4995746105738,0.381168753266343,0.454615390357988,0.838442255477077,0.401782365917974,0.599384564218169
Mir3542,20.7426858877878,0.949694161014255,1.13361005179925,0.837760885682794,0.402165010546515,0.599889922967343
Mir26a,2.62219706862899,-1.49812255935919,1.78965760902335,-0.837100097697877,0.402536305499075,0.60031273579502
Pcnp,673.911402832734,-0.101012013799504,0.120666355145337,-0.837118297621901,0.402526076260337,0.60031273579502
Plgrkt,138.882639100332,-0.232917842049127,0.278397152594088,-0.836638736706941,0.402795664765904,0.600568467985205
Pxk,761.598766520496,-0.0915154249384858,0.109381069670876,-0.836666026524082,0.402780320702081,0.600568467985205
Elp5,274.475956586166,-0.111874036764835,0.133753426936234,-0.836419965659421,0.402918684367704,0.600686363213108
Eaf1,725.639994177243,0.101108349263089,0.120937514986324,0.836037926482308,0.403133567085709,0.600941170784978
Clca1,1.5250113885169,4.2417663984022,5.07652148392872,0.8355655367225,0.403399363534149,0.601140700041948
Fbn2,38.733168899181,0.730075295447927,0.873587543023297,0.835720817310758,0.40331198124554,0.601140700041948
Rps25,3600.72677953348,-0.174653941120306,0.209020628766409,-0.835582316209997,0.403389920532394,0.601140700041948
Mvd,164.249199774355,-0.331238413475261,0.396656716890785,-0.835075770484088,0.403675047886397,0.601485942931568
Sptbn2,1937.55703538704,0.200230590350385,0.239814539163655,0.834939328735791,0.403751869621887,0.60153483256943
Cops2,2162.97244504362,-0.109109094498774,0.130702462352302,-0.834789892516911,0.403836017765528,0.601594625702369
LOC317456,351.042761505622,-0.241308611969703,0.289150747095285,-0.834542585118012,0.403975300631774,0.601736531063108
Cbx5,380.030566855506,-0.135797707055462,0.162764120677476,-0.83432212511104,0.404099487355971,0.601855921671725
Chd8,1826.08524055339,-0.0575113417562692,0.0689463910584194,-0.834145788828003,0.404198835309535,0.601938296035162
Asip,1.38750352371875,-1.73923916023827,2.08635126079764,-0.833627200231534,0.404491093078959,0.602225273772821
Cops4,952.25234602519,-0.0821470971455824,0.0985486096743091,-0.833569315864205,0.404523722454512,0.602225273772821
RT1-S2,12.0578225057613,-1.3038192636624,1.56387008528506,-0.833713283430915,0.404442570954203,0.602225273772821
Chml,32.3990944129874,0.283255477796566,0.339904854539804,0.833337547297064,0.404654385998621,0.602354187304417
Dusp27,2.47732137678126,1.1426563114784,1.3717272377666,0.833005483902785,0.40484163647305,0.602436090072253
Lsm4,209.926939259951,0.146247037712465,0.175540470119983,0.833124336584631,0.404774609519294,0.602436090072253
Zfp319,177.7151584867,0.149022448504683,0.17888989241928,0.833040070008016,0.404822130959098,0.602436090072253
Arl4a,366.144260323014,-0.199290258652542,0.239458457965347,-0.832253996563286,0.405265591279104,0.602935681027843
Pcdh18,403.711738784404,0.35136206671727,0.422144752182216,0.832326032482826,0.405224940411043,0.602935681027843
Hoxb5,21.1617970053931,-0.318777667457037,0.383164779998435,-0.831959731419831,0.405431674490976,0.603117123089101
Msln,76.6682304519893,0.515632992419459,0.62042357790083,0.831098318610127,0.405918089516468,0.603709297879334
Sult6b1,14.2604586261927,0.503772110210279,0.606142686305427,0.831111422429067,0.405910687557398,0.603709297879334
Pcdhga5,47.6975249788711,0.308481976899788,0.371249369292329,0.830929295550892,0.406013572860477,0.603785606991296
Mmel1,9.08195488320301,0.633851396989549,0.763064838136853,0.830665187688637,0.40616279770721,0.603941810167771
Wfdc15b,1.31754190036095,-1.84997822544577,2.2273149541394,-0.830586721472702,0.406207138588111,0.603942039619527
Slc22a5,1172.1950404524,0.302214052994588,0.363906873992374,0.830470855576422,0.406272619132658,0.603973695704282
Ric8b,259.37632741633,-0.126941510559949,0.153003798159216,-0.829662479540893,0.406729640727544,0.604587355026
Prr30,13.6693963043793,0.434384134177055,0.523618947130895,0.829580626440675,0.406775934102743,0.604590416193594
Gtf3c6,328.861661179079,0.110789070329796,0.133573547110384,0.829423734912432,0.406864675489837,0.604656560247373
Hif1an,345.96856699048,-0.139401121850018,0.16813302948477,-0.829112056549516,0.407041002060819,0.60485283933108
Slc2a1,201.81526952843,-0.249855897782699,0.301448621431444,-0.828850689700439,0.407188900905833,0.605006837436778
Mir103-2,8.20499277477163,0.537140114962506,0.64816153611872,0.828713345409192,0.407266632335742,0.60505655769184
Disc1,26.3860281660223,0.425918314272064,0.51416372359422,0.828370992987829,0.407460428762416,0.605190867488636
Klrc2,15.3909724109202,-0.426361829989185,0.514731443883863,-0.828318990524665,0.407489870756359,0.605190867488636
Qars,1140.58476982355,-0.0758800667118224,0.091591259112282,-0.82846406357184,0.407407738586664,0.605190867488636
Nme7,155.103974874888,-0.160392026393123,0.193658215683593,-0.828222163603831,0.407544694185203,0.605206527610099
Fam160a2,358.376811479088,0.152639744457493,0.184378766258548,0.827859669282371,0.407749977608141,0.605445594127982
Rest,688.271609259977,0.092385680453879,0.111612986685929,0.827732356216269,0.407822090632309,0.605486892761504
Kirrel3,10.8340794946556,0.563032360225102,0.680358202893255,0.827552835889654,0.407923787952773,0.605572100981699
Akr1a1,5078.34446689546,-0.111247454967832,0.134470726890273,-0.827298680839356,0.408067791289169,0.605678062495676
